id,date,blood_service,text_char,retweet,followers,friends,tweet
461,5/9/19,GiveBloodNHS,140,2,490,826,"i’ve just given blood and discovered that this blue tag means my blood goes straight to a neonatal unit (not to keanu reeves). 

this makes me very happy as my daughters were on the receiving end of neonatal care. #custardcreams #giveblood "
462,5/9/19,GiveBloodNHS,127,0,92,192,@givebloodnhs 52 later today. i'm allowed 2 mint club biscuits now that i'm on 50+! 😊 
463,5/9/19,GiveBloodNHS,140,1,352,624,"@givebloodnhs popping along later for a lie down, a biscuit and a cup of tea and to give my 84th pint. "
464,5/9/19,GiveBloodNHS,140,8,5887,2342,"what a lovely bunch of people @givebloodnhs in #gloucester this morning as i gave blood. first time in too long and i'll be back in a couple of months. please #donateblood - its easy and, yes, the biscuits are great. "
465,5/9/19,GiveBloodNHS,140,2,468,210,"i love getting these texts from @givebloodnhs - i’ve had one after each of my last 11 donations, and they’ve all gone somewhere different. one day i’ll put them on a map to see how far my blood has travelled! "
466,5/9/19,GiveBloodNHS,119,1,96,172,and another donation done. time for some coffee and chocolate reward @givebloodnhs 
467,5/9/19,GiveBloodNHS,129,1,4333,937,rating (post donation) biscuits is something blood donors @givebloodnhs are experts in. 
468,4/9/19,GiveBloodNHS,140,0,193,782,dropped off 3 doses of platelets at the luton @givebloodnhs @nhsbt yesterday and that’s me actually up to 76 now #proud 
469,4/9/19,GiveBloodNHS,140,0,452,159,love getting these texts from @givebloodnhs to say when your donation has been used! yay! go blood! 💪🏼 #giveblood 💉 @nhsbartshealth 
470,4/9/19,GiveBloodNHS,140,2,1459,209,a pint of blood for an orange club bar seems a reasonable exchange. 42nd donation (literally) in the bag. @givebloodnhs 
471,4/9/19,GiveBloodNHS,143,1,1081,773,"66th blood donation completed for @givebloodnhs 
fantastic donor team as always in attleborough...
i now take my 10 &amp; 12 yr old children and staff are always welcoming towards them. my hope is that they will see blood donation as being a 'normal' and donate themselves when older. "
472,4/9/19,GiveBloodNHS,78,1,131,93,enjoy your new home 💉@givebloodnhs 
473,4/9/19,GiveBloodNHS,99,0,220,344,today i gave my 10th blood donation @givebloodnhs #blooddonor 
474,4/9/19,GiveBloodNHS,96,1,250,232,these texts are a great idea @givebloodnhs thank you 
475,4/9/19,GiveBloodNHS,90,0,269,277,give blood 💉 it’s good for the soul @givebloodnhs 
476,4/9/19,GiveBloodNHS,85,1,169,279,the best kind of text 💉❤️🏥  @givebloodnhs 
477,4/9/19,GiveBloodNHS,140,1,1103,1206,"i don’t like needles but i know the importance of donating blood...felt queasy but finished and made it home. the #nhs staff were amazingly patient and caring!
#giveblood @givebloodnhs "
478,4/9/19,GiveBloodNHS,64,1,601,663,@givebloodnhs all done 😊 
479,4/9/19,GiveBloodNHS,140,0,737,1660,"gave blood yesterday and feel fine. yes, grandmas and grandads can give blood @givebloodnhs . get down there now! "
480,4/9/19,GiveBloodNHS,140,1,149,183,@givebloodnhs thank you! made my day receiving this in the post today #nhsgiveblood #nhs #nhsblooddonation #blooddonation #donation #doyourbit #giveblood 
481,4/9/19,GiveBloodNHS,102,2,52,334,back home after this evenings donation @givebloodnhs #giveblood 
482,4/9/19,GiveBloodNHS,140,7,104,170,"make sure if you are able, you give blood. it isn’t painful as you may think and the staff are lovely, caring and will guide you through it. i’m off on thursday to give my 8th donation, always proud to help. "
483,4/9/19,GiveBloodNHS,51,0,345,504,11th donation done ✅ @givebloodnhs
484,3/9/19,GiveBloodNHS,81,1,1467,158,it's that time again @givebloodnhs 🅾️ rh ➖ 
485,3/9/19,GiveBloodNHS,140,2,106,393,"some more a- #platelets for @givebloodnhs plus some classic tuc biscuits to keep me going thanks to the staff at nottingham blood donor centre, amazing as always! "
486,3/9/19,GiveBloodNHS,140,0,662,860,iron finally back to normal and i'm back to @givebloodnhs gutted that the @lotusbiscoffuk biscuits are gone from #norfolkhouse but the substitute isn't so bad! #giveblood 
487,3/9/19,WelshBlood,140,0,4521,2287,the introduction of the hemocue machines within @welshblood has meant my last two donations have been able to happen which without it would have been unable to!
488,3/9/19,GiveBloodNHS,82,2,108,448,@givebloodnhs love receiving these texts 
489,3/9/19,GiveBloodNHS,113,1,1105,1453,"resting up after giving some o neg in leicester this morning, always a pleasure @givebloodnhs ❣️"
490,3/9/19,GiveBloodNHS,120,0,928,1612,yay! my recent @givebloodnhs donation has been used! bring on the next one! 🅾️😊❤️ 
491,3/9/19,GiveBloodNHS,99,1,73,314,squeezing in (out) a quick pint on my day off @givebloodnhs 
492,3/9/19,GiveBloodNHS,123,1,257,602,5 minutes and 16 seconds if my time to help save a life  #giveblood @givebloodnhs 
493,3/9/19,GiveBloodNHS,106,0,378,1997,easy and everyone should do it! #giveblood @givebloodnhs ⭕️‼️♥️ 
494,3/9/19,GiveBloodNHS,139,0,30,283,"@timlovejoy @givebloodnhs good man. it was pint number 25 for me yesterday and i don't understand why more people don't do it. great staff and you get biscuits, what's not to like. well done for bringing daughter too to remove any anxiety she may have in future. 👍 "
495,3/9/19,GiveBloodNHS,140,33,654821,2045,"give blood. it’s easy to do, it helps people and makes you feel great. only took 6.05 mins today.   🙌 @givebloodnhs "
496,3/9/19,GiveBloodNHS,140,1,361,319,"just made my 10th donation after restarting giving blood. can’t always make the donation due to lower iron levels but always try - give it a go, your donation could contribute to saving a life @givebloodnhs "
497,3/9/19,GiveBloodNHS,140,6,385,1129,"i was delighted to find out last year that my blood went to newborn babies but i never asked why... although i did wonder! hey presto, @givebloodnhs explains all: "
498,3/9/19,GiveBloodNI,139,2,1698,1936,"what a lovely surprise from the @givebloodni team today....a piece of @belfastcrystal to celebrate my 💯 donation. proud to follow in my late father’s footsteps as a donor. if you have either thought of donating, give @givebloodni a shout. #mick #easierthanyouthink "
499,2/9/19,GiveBloodNHS,140,1,148,278,"@givebloodnhs 
25th donation today at the @princeshall #aldershot 
can't wait to get my new pin in the post! "
500,2/9/19,GiveBloodNHS,139,1,419,531,my blood donation on 20th august has been sent down to east surrey so a lucky southerner is going to be the recipient of a pint of the finest scouse o negative 👍@givebloodnhs thanks for letting me know .. 
501,2/9/19,GiveBloodNHS,69,1,183,358,@givebloodnhs love these texts 
502,2/9/19,GiveBloodNHS,140,0,42,318,the gf came to visit this weekend and she brought my mail. so glad to have got to this stage! looking forward to the next one @givebloodnhs 
503,2/9/19,GiveBloodNHS,140,1,128,644,i have given blood for about 30 years and @givebloodnhs found i have the rh antigen that can help sickle cell sufferers. there's more of mine coming next month but more donors always needed 
504,2/9/19,GiveBloodNHS,140,0,401,82,fantastic service from janet (donor carer): was sitting down for my cup of tea less than fifteen minutes after first being called! @givebloodnhs
505,2/9/19,GiveBloodNHS,140,0,630,264,"my @givebloodnhs donation travelled 48 miles this time! love getting the texts. next donation already booked, the app is fab 🅰️ "
506,2/9/19,GiveBloodNHS,125,1,241,709,it’s almost like my tattoo is a marker for where @givebloodnhs need to put the needle 😀 
507,2/9/19,GiveBloodNHS,140,1,244,244,one can only hope that just by such a small act that we can make a huge difference to others @givebloodnhs 
508,2/9/19,GiveBloodNHS,114,2,209,480,day off well spent  ...ill do anything for a choc orange club #giveblood ❤ 
509,2/9/19,GiveBloodNHS,140,1,652,429,💯th donation today. one of my former colleagues passed away last month aged just 33. he had acute lymphoblastic leukaemia. blood/platelet donations are used for research purposes as well as to directly help patients. please take a small part of your day to donate @givebloodnhs❤️ 
510,2/9/19,GiveBloodNHS,140,0,5,46,@givebloodnhs donation 29 in the bag (literally) 👍 thank you also to the staff at my donor session in retford for having mint club bars for afters 😍 #giveblood #blooddonor 
511,2/9/19,GiveBloodNHS,140,0,681,1649,attended today to do my bit.  be back again in october. if you haven’t done before but are able to #getgiving #blooddonation it all counts  @givebloodnhs 
512,2/9/19,GiveBloodNHS,80,0,257,298,just made an appointment to donate blood 💉👩🏽‍⚕️❤️ @givebloodnhs
513,2/9/19,GiveBloodNHS,108,2,2374,912,another day another (double) platelet donation ⁦@givebloodnhs⁩ ... 
514,2/9/19,GiveBloodNHS,140,3,174,284,i'm off to donate my 30th pint of blood today. could have been a higher amount but having babies and being too anaemic to donate stopped play. but i'm back and raring to do something amazing ❤ #blood #giveblood #savelives #dosomethingamazing @givebloodnhs
515,2/9/19,GiveBloodNHS,140,0,425,465,"plan for today - 
• give blood @givebloodnhs 
• pick up new pilates ring
• buy/watch #avengersendgame 
that’s a good day off 😊 "
516,2/9/19,GiveBloodNHS,139,0,346,1412,starting the week with one of these brilliant texts. warm glow and imagining what need my pint is serving puts a lot into perspective. ❤ @givebloodnhs #giveblood 
517,2/9/19,GiveBloodNHS,140,9,223,632,my twins boys have sickle cell without blood transfusions they wouldn’t be here now please give blood it the worst part is a tiny scratch from the needle . and you get snacks at the end 🙏🏾😀 
518,1/9/19,GiveBloodNHS,140,0,528,675,i found out my blood group today!! o- the universal donor 🙌🏻 #bloodgroup #o- #theuniversaldonor @givebloodnhs 
519,1/9/19,GiveBloodNHS,133,1,185,206,love when i get this message from @givebloodnhs #giveblood #savinglives #makeadifference 
520,1/9/19,GiveBloodNHS,140,0,48,81,"something so simple as a text message from @givebloodnhs makes all the difference. such a lovely touch! wonderful to know where my donation has gone and knowing it's helping real people and real lives.
see you again in dec!

#giveblood #blooddonation #opositive #altruisticaugust "
521,1/9/19,GiveBloodNHS,133,1,82,545,"first donation done, card and keyring have come. first of many. i am proud.  @givebloodnhs "
522,1/9/19,GiveBloodNHS,140,4,1089,1203,just sat next to a lady waiting to give blood @givebloodnhs. she told me that her son died 21 years ago of a blood disorder which is why she gives blood and thanked me for my contributions 💕 inspiring
523,31/8/19,GiveBloodNHS,140,1,322,649,"another pint down, the best way to spend a saturday. hoping to get my 5th in before the year end! @givebloodnhs "
524,31/8/19,GiveBloodNHS,139,1,269,296,recieving this text after work yesterday off @givebloodnhs made me smile. one of the best feelings in the world knowing my blood donation has gone to help someone else 😇💉❤ #giveblood #savelives #blooddonor #opositive 
525,30/8/19,GiveBloodNHS,140,0,1074,2809,pleased i could give blood this time. looking forward to hearing where it’s going #giveblood @givebloodnhs 
526,30/8/19,GiveBloodNHS,140,1,5549,996,"a part of me has travelled 123 miles just to save someone’s life.
i hope these texts never stop coming because they make my week so much better❤️ #giveblood @givebloodnhs "
527,30/8/19,GiveBloodNHS,98,0,1379,467,such a good feeling getting these messages @givebloodnhs 
528,30/8/19,GiveBloodNHS,140,1,124,405,"post work blood donation. perfect chance to have a quiet sit down, biscuit and a cuppa not to mention saving a life! #giveblood @givebloodnhs "
529,30/8/19,GiveBloodNHS,140,3,177,59,"another pint happily donated. please donate, it’s so quick and easy, but most of all it could help save a life @givebloodnhs "
530,30/8/19,GiveBloodNHS,140,0,217,739,"a gentle reminder from @givebloodnhs, i went along and donated with a same day appointment and then yesterday received by this lovely text! such a simple process and always the best old school biscuits and friendly staff 😊

if you can, please give blood! "
531,30/8/19,GiveBloodNHS,110,2,208,556,my pleasure ⁦@givebloodnhs⁩ - over to you ⁦@kingscollegenhs⁩ #platelets 
532,30/8/19,GiveBloodNHS,139,8,14710,2577,just had a lovely drink and biscuits after giving blood at @londonfire hq with some of my colleagues. great to see so many staff taking part in this life saving activity. thank you to the lovely @givebloodnhs staff for looking after us. 
533,30/8/19,GiveBloodNHS,139,0,622,605,what a lovely gesture to thank me for 10 of my pints of my blood!! @givebloodnhs can’t wait to wear my pin on my tunic and work towards my next blood giving milestone 🥰 
534,30/8/19,GiveBloodNHS,139,5,292,687,good deed of the day: done. donated blood in my personal record time of just 10 minutes! thanks to all the staff at london southwark @givebloodnhs #giveblood 
535,30/8/19,GiveBloodNHS,140,3,1474,1804,some of the best things in life are free! if you are able to #giveblood then start saving lives and eating loads of free biscuits!! #blooddonours #itsinyoutogive  @givebloodnhs 
536,30/8/19,GiveBloodNHS,140,0,299,1005,@givebloodnhs can still remember my first donation in so much detail. next donation is #75 and booked in for after the #greatnorthrun  @great_run #giveblood 
537,30/8/19,GiveBloodNHS,140,3,822,357,"a big thank you to @givebloodnhs in #manchester norfolk house yesterday. friendly nurses, trashy tv, a cuppa and a biscuit 🍪. what more could you want! plus staff from #didsbury giving me more work to do! if you can, take an hour to save a life #giveblood"
538,30/8/19,GiveBloodNHS,140,2,657,1304,"giving an armful of blood today...rare blood group (b neg)...let’s hope it makes a difference to someone... 💉👍
#giveblood #blooddonor "
539,30/8/19,GiveBloodNHS,140,0,228,987,@beccabrand @itskirstyhall @nhsbt robbie hall giving his first donation of blood #giveblood #savelives 
